"identifier","date","rights","dc_contributor","dc_coverage","dc_creator","dc_date","dc_description","dc_format","dc_identifier","dc_language","dc_publisher","dc_relation","dc_rights","dc_source","dc_subject","dc_title","dc_type","tub_accessrights","tub_affiliation","doi"
"oai:depositonce.tu-berlin.de:11303/11543","2020-08-03T07:48:16Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,3,1,0,2,1,0,0,1,0,4,1,1,1,4,"10.14279/depositonce-10428"
"oai:depositonce.tu-berlin.de:11303/19491","2023-07-12T06:33:28Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-18289"
"oai:depositonce.tu-berlin.de:11303/19080","2023-06-06T11:55:55Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-17877"
"oai:depositonce.tu-berlin.de:11303/18290","2023-03-10T07:59:24Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,2,0,2,1,0,1,1,0,6,1,1,1,1,"10.14279/depositonce-17084"
"oai:depositonce.tu-berlin.de:11303/11555","2020-09-14T06:46:49Z","https://creativecommons.org/licenses/by-sa/4.0/",5,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-10440"
"oai:depositonce.tu-berlin.de:11303/8027","2018-07-23T07:57:34Z","https://creativecommons.org/licenses/by/4.0/",4,0,0,3,1,0,2,1,0,1,1,0,7,1,1,1,4,"10.14279/depositonce-7191"
"oai:depositonce.tu-berlin.de:11303/16754","2022-04-21T08:49:26Z","https://choosealicense.com/licenses/mit/",5,0,0,3,1,0,2,1,0,0,1,0,6,1,1,1,4,"10.14279/depositonce-15532"
"oai:depositonce.tu-berlin.de:11303/5362","2016-03-11T14:12:15Z","https://creativecommons.org/licenses/by-nc-nd/4.0/",2,0,0,3,1,0,2,1,0,0,1,0,9,1,1,1,8,"10.14279/depositonce-5040"
"oai:depositonce.tu-berlin.de:11303/11485","2020-07-13T06:26:11Z","https://choosealicense.com/licenses/lgpl-3.0/",2,0,0,3,1,0,2,1,0,0,1,0,3,1,1,1,4,"10.14279/depositonce-10369"
"oai:depositonce.tu-berlin.de:11303/20073","2023-09-27T08:28:44Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,1,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-18871"
"oai:depositonce.tu-berlin.de:11303/19679","2023-08-18T05:41:52Z","https://creativecommons.org/licenses/by-nc-sa/4.0/",1,0,0,3,1,0,2,1,0,0,1,0,8,1,1,1,1,"10.14279/depositonce-18478"
"oai:depositonce.tu-berlin.de:11303/11930","2020-11-17T08:19:33Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,1,0,0,1,0,4,1,1,1,4,"10.14279/depositonce-10821"
"oai:depositonce.tu-berlin.de:11303/19130","2023-06-07T11:05:59Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-17927"
"oai:depositonce.tu-berlin.de:11303/6747","2017-10-12T09:40:27Z","https://creativecommons.org/licenses/by-nc/4.0/",3,0,0,3,4,0,2,1,0,3,1,0,5,1,1,1,4,"10.14279/depositonce-6173"
"oai:depositonce.tu-berlin.de:11303/9480","2019-06-12T07:44:15Z","https://creativecommons.org/licenses/by-nc-sa/4.0/",7,0,0,3,2,0,2,1,0,0,1,0,8,1,1,1,4,"10.14279/depositonce-8537"
"oai:depositonce.tu-berlin.de:11303/7394","2018-02-01T09:18:41Z","http://rightsstatements.org/vocab/InC/1.0/",1,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-6644"
"oai:depositonce.tu-berlin.de:11303/13954","2021-11-26T09:59:08Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,4,1,1,1,4,"10.14279/depositonce-12728"
"oai:depositonce.tu-berlin.de:11303/12845","2021-03-18T09:33:36Z","https://choosealicense.com/licenses/mit/",1,0,0,3,2,0,2,1,0,0,1,0,5,1,1,1,4,"10.14279/depositonce-11645"
"oai:depositonce.tu-berlin.de:11303/7614","2018-04-19T06:07:55Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,1,0,4,1,0,10,1,1,1,3,"10.14279/depositonce-6804"
"oai:depositonce.tu-berlin.de:11303/20006","2023-09-15T08:06:01Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,1,0,2,1,0,0,1,0,10,1,1,1,1,"10.14279/depositonce-18804"
"oai:depositonce.tu-berlin.de:11303/8371","2018-11-09T09:19:55Z","http://rightsstatements.org/vocab/InC/1.0/",1,0,0,3,2,0,2,1,0,1,1,0,11,2,1,1,4,"10.14279/depositonce-7520"
"oai:depositonce.tu-berlin.de:11303/21350","2024-04-10T07:24:35Z","https://creativecommons.org/licenses/by-nd/4.0/",1,0,0,3,2,0,2,2,0,0,1,0,9,1,1,1,1,"10.14279/depositonce-20150"
"oai:depositonce.tu-berlin.de:11303/19399","2023-06-21T11:13:51Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-18195"
"oai:depositonce.tu-berlin.de:11303/20320","2023-10-18T14:02:01Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,2,0,2,1,0,1,1,0,8,1,1,1,1,"10.14279/depositonce-19118"
"oai:depositonce.tu-berlin.de:11303/12662","2021-03-03T09:06:00Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,3,1,1,1,4,"10.14279/depositonce-11469"
"oai:depositonce.tu-berlin.de:11303/10920","2020-03-12T12:48:23Z","http://rightsstatements.org/vocab/InC/1.0/",3,0,0,3,2,0,2,1,0,0,1,0,4,1,1,1,4,"10.14279/depositonce-9813"
"oai:depositonce.tu-berlin.de:11303/21058","2024-02-13T12:13:59Z","http://rightsstatements.org/vocab/InC/1.0/",12,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,8,"10.14279/depositonce-19858"
"oai:depositonce.tu-berlin.de:11303/21877","2024-12-05T09:30:20Z","https://creativecommons.org/licenses/by/4.0/",5,0,0,3,2,0,2,1,0,0,1,0,9,1,1,1,1,"10.14279/depositonce-20678"
"oai:depositonce.tu-berlin.de:11303/11216","2020-05-27T11:59:44Z","https://choosealicense.com/licenses/mit/",5,0,0,3,5,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-10104"
"oai:depositonce.tu-berlin.de:11303/19077","2023-06-06T12:17:25Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-17874"
"oai:depositonce.tu-berlin.de:11303/10451","2020-01-22T10:13:30Z","https://creativecommons.org/licenses/by/4.0/",7,0,0,3,3,0,2,1,0,1,1,0,10,1,1,1,4,"10.14279/depositonce-9403"
"oai:depositonce.tu-berlin.de:11303/6571","2017-08-14T08:25:42Z","https://creativecommons.org/licenses/by-nc/4.0/",2,0,0,3,1,0,2,1,0,2,1,0,4,1,1,1,4,"10.14279/depositonce-6064"
"oai:depositonce.tu-berlin.de:11303/9389","2019-06-20T11:43:07Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,4,1,1,1,4,"10.14279/depositonce-8447"
"oai:depositonce.tu-berlin.de:11303/16215","2022-01-31T08:43:34Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-14989"
"oai:depositonce.tu-berlin.de:11303/13648","2021-11-10T08:57:43Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,1,0,2,1,0,1,1,0,4,1,1,1,4,"10.14279/depositonce-12436"
"oai:depositonce.tu-berlin.de:11303/21586","2024-04-25T06:09:08Z","https://choosealicense.com/licenses/gpl-3.0/",3,0,0,3,2,0,2,2,0,0,1,0,8,1,1,1,1,"10.14279/depositonce-20386"
"oai:depositonce.tu-berlin.de:11303/7842","2018-05-25T09:18:07Z","https://creativecommons.org/licenses/by-sa/4.0/",2,0,0,3,1,0,2,1,0,2,1,0,5,1,1,1,4,"10.14279/depositonce-7002"
"oai:depositonce.tu-berlin.de:11303/16590","2022-05-03T07:47:32Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,2,0,2,1,0,1,1,0,6,1,1,1,3,"10.14279/depositonce-15367"
"oai:depositonce.tu-berlin.de:11303/19059","2023-05-26T10:03:04Z","http://rightsstatements.org/vocab/InC/1.0/",1,0,0,3,2,0,2,1,0,1,1,0,8,1,1,1,1,"10.14279/depositonce-17856"
"oai:depositonce.tu-berlin.de:11303/19115","2023-06-06T13:37:16Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-17912"
"oai:depositonce.tu-berlin.de:11303/11529","2020-07-28T08:30:18Z","https://choosealicense.com/licenses/gpl-3.0/",1,0,0,3,2,0,2,1,0,4,1,0,3,1,1,1,4,"10.14279/depositonce-10413"
"oai:depositonce.tu-berlin.de:11303/7843.4","2020-09-14T06:43:11Z","https://creativecommons.org/licenses/by-nc-sa/4.0/",7,0,0,3,2,0,2,1,0,1,1,0,4,1,1,1,4,"10.14279/depositonce-7003.4"
"oai:depositonce.tu-berlin.de:11303/9585","2019-07-26T09:10:15Z","https://creativecommons.org/licenses/by-sa/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,12,1,1,1,4,"10.14279/depositonce-8630"
"oai:depositonce.tu-berlin.de:11303/21313","2024-04-11T05:46:22Z","https://creativecommons.org/licenses/by-nc-sa/4.0/",4,0,0,3,2,0,2,1,0,4,1,0,11,1,1,1,1,"10.14279/depositonce-20113"
"oai:depositonce.tu-berlin.de:11303/19939","2023-09-07T06:03:37Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,2,0,2,1,0,0,1,0,10,1,1,1,1,"10.14279/depositonce-18737"
"oai:depositonce.tu-berlin.de:11303/20170","2023-10-13T12:49:54Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,0,1,0,10,1,1,1,1,"10.14279/depositonce-18968"
"oai:depositonce.tu-berlin.de:11303/19498","2023-07-13T10:28:19Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-18296"
"oai:depositonce.tu-berlin.de:11303/16995.3","2023-01-26T07:48:14Z","https://creativecommons.org/licenses/by-sa/4.0/",5,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-15774.3"
"oai:depositonce.tu-berlin.de:11303/17990","2023-01-16T11:16:21Z","https://choosealicense.com/licenses/mit/",5,0,0,3,7,0,2,1,0,1,1,0,6,1,1,1,1,"10.14279/depositonce-16782"
"oai:depositonce.tu-berlin.de:11303/20072","2023-09-27T08:28:47Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,1,0,1,1,0,10,1,1,1,1,"10.14279/depositonce-18870"
"oai:depositonce.tu-berlin.de:11303/13437","2021-07-30T08:26:26Z","https://choosealicense.com/licenses/mit/",1,0,0,3,1,0,2,1,0,1,1,0,8,1,1,1,4,"10.14279/depositonce-12223"
"oai:depositonce.tu-berlin.de:11303/10601","2020-05-14T09:23:15Z","https://creativecommons.org/licenses/by-nc-nd/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,21,1,1,1,4,"10.14279/depositonce-9527"
"oai:depositonce.tu-berlin.de:11303/10378","2020-07-13T06:49:38Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,3,2,0,2,1,0,1,1,0,8,1,1,1,4,"10.14279/depositonce-9338"
"oai:depositonce.tu-berlin.de:11303/20698","2023-11-27T11:18:38Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,3,1,0,2,1,0,0,1,0,9,1,1,1,1,"10.14279/depositonce-19496"
"oai:depositonce.tu-berlin.de:11303/12129","2020-12-17T08:49:55Z","https://creativecommons.org/licenses/by-nc/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,7,1,1,1,4,"10.14279/depositonce-11002"
"oai:depositonce.tu-berlin.de:11303/17244","2022-07-20T09:54:22Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,3,1,0,2,1,0,0,1,0,5,1,1,1,4,"10.14279/depositonce-16023"
"oai:depositonce.tu-berlin.de:11303/10691","2020-02-21T10:27:34Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,13,1,1,1,4,"10.14279/depositonce-9591"
"oai:depositonce.tu-berlin.de:11303/20211","2023-10-13T13:41:28Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,2,0,2,1,0,1,1,0,11,1,1,1,1,"10.14279/depositonce-19009"
"oai:depositonce.tu-berlin.de:11303/21055","2024-02-14T07:53:39Z","https://creativecommons.org/licenses/by-nc/4.0/",9,0,0,3,1,0,2,1,0,0,1,0,6,1,1,1,1,"10.14279/depositonce-19855"
"oai:depositonce.tu-berlin.de:11303/23614","2024-12-19T16:04:57Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,2,0,2,1,0,0,1,0,10,1,1,1,1,"10.14279/depositonce-22428"
"oai:depositonce.tu-berlin.de:11303/13153","2021-06-01T08:44:23Z","https://creativecommons.org/licenses/by/4.0/",8,0,0,3,2,0,2,1,0,0,1,0,4,1,1,1,4,"10.14279/depositonce-11947"
"oai:depositonce.tu-berlin.de:11303/14014","2021-12-09T14:06:03Z","https://choosealicense.com/licenses/gpl-3.0/",3,0,0,3,1,0,2,1,0,1,1,0,4,1,1,1,4,"10.14279/depositonce-12787"
"oai:depositonce.tu-berlin.de:11303/20220","2023-10-13T13:41:38Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,2,0,2,1,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-19018"
"oai:depositonce.tu-berlin.de:11303/21552","2024-04-24T09:48:50Z","https://creativecommons.org/licenses/by-nd/4.0/",2,0,0,3,2,0,2,1,0,0,1,0,5,1,1,1,1,"10.14279/depositonce-20352"
"oai:depositonce.tu-berlin.de:11303/20927","2024-01-11T08:45:45Z","https://choosealicense.com/licenses/gpl-3.0/",2,0,0,3,2,0,2,1,0,0,1,0,9,1,1,1,1,"10.14279/depositonce-19725"
"oai:depositonce.tu-berlin.de:11303/14028","2021-12-20T10:36:40Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,1,0,2,1,0,0,1,0,3,1,1,1,4,"10.14279/depositonce-12801"
"oai:depositonce.tu-berlin.de:11303/17001","2022-10-21T15:07:16Z","https://creativecommons.org/publicdomain/zero/1.0/",3,0,0,3,1,0,2,1,0,1,1,0,10,1,1,1,3,"10.14279/depositonce-15780"
"oai:depositonce.tu-berlin.de:11303/13238","2021-06-14T08:38:59Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,7,1,1,1,4,"10.14279/depositonce-12033"
"oai:depositonce.tu-berlin.de:11303/21565","2024-04-29T13:11:38Z","https://creativecommons.org/licenses/by-nc-sa/4.0/",6,0,0,3,2,0,2,1,0,0,1,0,11,1,1,1,1,"10.14279/depositonce-20365"
"oai:depositonce.tu-berlin.de:11303/5854","2016-08-26T11:11:19Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,3,2,0,2,1,0,1,1,0,1,1,1,1,4,"10.14279/depositonce-5453"
"oai:depositonce.tu-berlin.de:11303/10710","2020-05-06T11:22:43Z","https://creativecommons.org/publicdomain/zero/1.0/",3,0,0,3,1,0,2,1,0,1,1,0,10,1,1,1,3,"10.14279/depositonce-9607"
"oai:depositonce.tu-berlin.de:11303/9559","2019-07-26T10:08:05Z","https://creativecommons.org/licenses/by-sa/4.0/",2,0,0,3,2,0,2,1,0,1,1,0,3,1,1,1,4,"10.14279/depositonce-8607"
"oai:depositonce.tu-berlin.de:11303/13458","2021-07-30T08:29:18Z","https://choosealicense.com/licenses/mit/",3,0,0,3,3,0,2,1,0,1,1,0,6,1,1,1,4,"10.14279/depositonce-12244"
"oai:depositonce.tu-berlin.de:11303/7448","2018-02-15T10:23:53Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,1,0,2,1,0,1,1,0,6,1,1,1,4,"10.14279/depositonce-6674"
"oai:depositonce.tu-berlin.de:11303/9241","2019-03-28T11:21:41Z","https://creativecommons.org/licenses/by/4.0/",11,0,0,3,2,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-8321"
"oai:depositonce.tu-berlin.de:11303/21041","2024-07-11T07:29:31Z","https://creativecommons.org/licenses/by/4.0/",5,0,0,3,2,0,2,1,0,0,1,0,7,1,1,1,1,"10.14279/depositonce-19841"
"oai:depositonce.tu-berlin.de:11303/8318","2018-10-10T08:12:28Z","https://creativecommons.org/licenses/by-nc-sa/4.0/",3,0,0,3,2,0,2,1,0,0,1,0,4,1,1,1,4,"10.14279/depositonce-7469"
"oai:depositonce.tu-berlin.de:11303/9531","2019-07-26T10:23:44Z","http://rightsstatements.org/vocab/InC/1.0/",2,0,0,3,1,0,2,1,0,0,1,0,5,1,1,1,4,"10.14279/depositonce-8582"
"oai:depositonce.tu-berlin.de:11303/5552.3","2018-07-23T07:54:01Z","https://choosealicense.com/licenses/gpl-3.0/",4,0,0,5,1,0,2,1,0,1,1,0,6,1,1,1,4,"10.14279/depositonce-5181.3"
"oai:depositonce.tu-berlin.de:11303/20042","2024-02-14T08:21:07Z","https://creativecommons.org/licenses/by/4.0/",20,0,0,3,2,0,2,1,0,2,1,0,17,1,1,1,1,"10.14279/depositonce-18840"
"oai:depositonce.tu-berlin.de:11303/17365","2022-08-31T09:53:34Z","https://choosealicense.com/licenses/gpl-3.0/",3,0,0,3,1,0,2,1,0,1,1,0,4,1,1,1,4,"10.14279/depositonce-16146"
"oai:depositonce.tu-berlin.de:11303/10989.2","2020-05-06T12:18:35Z","https://creativecommons.org/licenses/by/4.0/",7,0,0,4,1,0,2,1,0,0,1,0,8,1,1,1,4,"10.14279/depositonce-9881.2"
"oai:depositonce.tu-berlin.de:11303/8977","2019-01-14T08:59:06Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,3,1,1,1,4,"10.14279/depositonce-8100"
"oai:depositonce.tu-berlin.de:11303/5933","2016-10-13T05:59:55Z","https://creativecommons.org/publicdomain/zero/1.0/",3,0,0,3,1,0,2,1,0,1,1,0,3,1,1,1,4,"10.14279/depositonce-5523"
"oai:depositonce.tu-berlin.de:11303/11128","2020-05-13T10:53:09Z","http://rightsstatements.org/vocab/InC/1.0/",2,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-10019"
"oai:depositonce.tu-berlin.de:11303/22705","2024-10-11T09:23:38Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,3,0,2,1,0,0,1,0,12,1,1,1,1,"10.14279/depositonce-21515"
"oai:depositonce.tu-berlin.de:11303/18798","2023-05-11T12:21:35Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,7,1,1,1,1,"10.14279/depositonce-17603"
"oai:depositonce.tu-berlin.de:11303/9429","2019-05-14T11:53:37Z","https://creativecommons.org/licenses/by/4.0/",8,0,0,3,1,0,2,1,0,2,1,0,2,1,1,1,4,"10.14279/depositonce-8487"
"oai:depositonce.tu-berlin.de:11303/19662","2023-07-31T12:18:03Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,0,1,0,7,1,1,1,1,"10.14279/depositonce-18461"
"oai:depositonce.tu-berlin.de:11303/11124","2021-03-03T08:56:35Z","https://creativecommons.org/licenses/by-nc-nd/4.0/",4,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-10014"
"oai:depositonce.tu-berlin.de:11303/17091","2022-06-20T11:13:24Z","https://creativecommons.org/licenses/by-nc/4.0/",4,0,0,3,2,0,2,1,0,0,1,0,7,1,1,1,4,"10.14279/depositonce-15870"
"oai:depositonce.tu-berlin.de:11303/11552","2020-08-03T07:26:14Z","https://choosealicense.com/licenses/gpl-3.0/",1,0,0,3,1,0,2,1,0,4,1,0,3,1,1,1,4,"10.14279/depositonce-10437"
"oai:depositonce.tu-berlin.de:11303/16231","2022-02-17T10:27:04Z","https://creativecommons.org/licenses/by/4.0/",4,0,0,3,1,0,2,1,0,2,1,0,14,1,1,1,4,"10.14279/depositonce-15006"
"oai:depositonce.tu-berlin.de:11303/8417","2018-12-17T21:12:39Z","http://rightsstatements.org/vocab/InC/1.0/",8,0,0,3,1,0,2,1,0,1,1,0,3,1,1,1,4,"10.14279/depositonce-7563"
"oai:depositonce.tu-berlin.de:11303/7505.5","2019-05-10T08:52:41Z","https://creativecommons.org/licenses/by-nc-sa/4.0/",3,0,0,5,1,0,2,1,0,0,1,0,4,2,1,1,4,"10.14279/depositonce-6725.5"
"oai:depositonce.tu-berlin.de:11303/19050","2023-05-22T07:14:28Z","https://creativecommons.org/licenses/by/4.0/",5,0,0,3,1,0,2,1,0,0,1,0,8,1,1,1,1,"10.14279/depositonce-17846"
"oai:depositonce.tu-berlin.de:11303/22760.3","2024-10-18T07:53:40Z","https://creativecommons.org/licenses/by/4.0/",4,0,0,3,1,0,2,1,0,0,1,0,13,1,1,1,1,"10.14279/depositonce-21707"
"oai:depositonce.tu-berlin.de:11303/10602","2020-05-14T09:36:26Z","https://creativecommons.org/licenses/by-nc-nd/4.0/",1,0,0,3,1,0,2,1,0,1,1,0,23,1,1,1,4,"10.14279/depositonce-9528"
"oai:depositonce.tu-berlin.de:11303/12233","2020-12-18T10:32:55Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,1,0,2,1,0,1,1,0,5,1,1,1,4,"10.14279/depositonce-11105"
"oai:depositonce.tu-berlin.de:11303/9404","2019-05-03T08:02:38Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,1,0,2,1,0,0,1,0,5,1,1,1,4,"10.14279/depositonce-8460"
"oai:depositonce.tu-berlin.de:11303/11122","2020-05-13T05:55:54Z","https://creativecommons.org/licenses/by-nc-nd/4.0/",2,0,0,3,2,0,2,1,0,0,1,0,8,1,1,1,4,"10.14279/depositonce-10012"
"oai:depositonce.tu-berlin.de:11303/23170","2024-11-06T09:11:19Z","https://creativecommons.org/licenses/by-nc/4.0/",1,0,0,3,2,0,2,1,0,0,1,0,11,1,1,1,1,"10.14279/depositonce-21984"
"oai:depositonce.tu-berlin.de:11303/6430","2017-07-07T11:58:35Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,3,0,2,1,0,1,1,0,7,1,1,1,4,"10.14279/depositonce-5977"
"oai:depositonce.tu-berlin.de:11303/21882","2024-06-19T06:59:43Z","https://creativecommons.org/licenses/by/4.0/",7,0,0,3,2,0,2,1,0,1,1,0,12,1,1,1,1,"10.14279/depositonce-20683"
"oai:depositonce.tu-berlin.de:11303/7509.2","2021-01-21T09:03:24Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,2,0,2,1,0,0,1,0,5,1,1,1,4,"10.14279/depositonce-6729.2"
"oai:depositonce.tu-berlin.de:11303/6271.2","2017-11-21T09:22:25Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,4,1,0,2,1,0,0,1,0,9,1,1,1,4,"10.14279/depositonce-5830.2"
"oai:depositonce.tu-berlin.de:11303/17658","2022-11-11T13:38:03Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,3,1,0,2,1,0,0,1,0,7,1,1,1,1,"10.14279/depositonce-16442"
"oai:depositonce.tu-berlin.de:11303/7508","2018-03-22T08:30:14Z","https://creativecommons.org/licenses/by/4.0/",4,0,0,3,2,0,2,1,0,1,1,0,2,1,1,1,4,"10.14279/depositonce-6728"
"oai:depositonce.tu-berlin.de:11303/8391","2018-11-02T09:01:40Z","http://rightsstatements.org/vocab/InC/1.0/",3,0,0,3,2,0,2,1,0,1,1,0,6,1,1,1,4,"10.14279/depositonce-7540"
"oai:depositonce.tu-berlin.de:11303/20074","2023-09-27T08:28:41Z","https://creativecommons.org/licenses/by/4.0/",1,0,0,3,2,0,2,1,0,2,1,0,10,1,1,1,1,"10.14279/depositonce-18872"
"oai:depositonce.tu-berlin.de:11303/7520.3","2018-06-29T07:10:32Z","https://choosealicense.com/licenses/gpl-3.0/",4,0,0,5,2,0,2,1,0,0,1,0,7,1,1,1,4,"10.14279/depositonce-6740.3"
"oai:depositonce.tu-berlin.de:11303/7683","2018-04-23T15:28:39Z","https://creativecommons.org/publicdomain/zero/1.0/",2,0,0,3,1,0,2,1,0,1,1,0,10,1,1,1,3,"10.14279/depositonce-6867"
"oai:depositonce.tu-berlin.de:11303/6306","2017-04-20T10:50:20Z","http://rightsstatements.org/vocab/InC/1.0/",3,0,0,3,0,0,2,1,0,1,1,0,1,1,1,1,4,"10.14279/depositonce-5862"
"oai:depositonce.tu-berlin.de:11303/13097.2","2022-04-07T11:41:57Z","https://creativecommons.org/licenses/by/4.0/",3,0,0,3,2,0,2,2,0,0,1,0,6,2,1,1,4,"10.14279/depositonce-11893.2"
"oai:depositonce.tu-berlin.de:11303/12696","2021-03-05T08:53:18Z","http://rightsstatements.org/vocab/InC/1.0/",3,0,0,3,1,0,2,1,0,1,1,0,6,1,1,1,4,"10.14279/depositonce-11496"
"oai:depositonce.tu-berlin.de:11303/20730","2024-01-25T12:19:10Z","https://creativecommons.org/licenses/by/4.0/",10,0,0,3,2,0,2,1,0,0,1,0,9,1,1,1,1,"10.14279/depositonce-19528"
"oai:depositonce.tu-berlin.de:11303/19075","2023-06-06T12:34:50Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,3,0,1,1,0,9,1,1,1,1,"10.14279/depositonce-17872"
"oai:depositonce.tu-berlin.de:11303/20716","2023-11-29T08:17:10Z","https://choosealicense.com/licenses/gpl-3.0/",2,0,0,3,2,0,2,1,0,2,1,0,6,1,1,1,1,"10.14279/depositonce-19515"
"oai:depositonce.tu-berlin.de:11303/20722","2023-11-29T08:15:37Z","https://choosealicense.com/licenses/gpl-3.0/",2,0,0,3,2,0,2,1,0,2,1,0,6,1,1,1,1,"10.14279/depositonce-19514"
"oai:depositonce.tu-berlin.de:11303/6738","2017-09-27T07:02:56Z","https://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",1,0,0,3,1,0,2,1,0,1,1,0,7,1,1,1,4,"10.14279/depositonce-6164"
"oai:depositonce.tu-berlin.de:11303/10549","2020-01-31T08:27:20Z","https://creativecommons.org/licenses/by/4.0/",6,0,0,3,1,0,2,1,0,1,1,0,7,1,1,1,4,"10.14279/depositonce-9478"
"oai:depositonce.tu-berlin.de:11303/11740.2","2020-11-17T08:29:12Z","https://choosealicense.com/licenses/gpl-3.0/",2,0,0,3,2,0,2,1,0,0,1,0,5,1,1,1,8,"10.14279/depositonce-10630.2"
"oai:depositonce.tu-berlin.de:11303/16203","2022-02-23T12:43:43Z","https://choosealicense.com/licenses/mit/",5,0,0,3,3,0,2,1,0,2,1,0,6,1,1,1,4,"10.14279/depositonce-14977"
"oai:depositonce.tu-berlin.de:11303/7527","2018-04-06T06:13:08Z","https://creativecommons.org/licenses/by-nd/4.0/",4,0,0,3,1,0,2,1,0,0,1,0,5,1,1,1,4,"10.14279/depositonce-6747"
"oai:depositonce.tu-berlin.de:11303/7435","2018-02-13T09:45:21Z","https://creativecommons.org/licenses/by/4.0/",2,0,0,3,2,0,2,1,0,0,1,0,5,1,1,1,4,"10.14279/depositonce-6673"
